REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-11,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,603,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,578.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,668,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,641.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,893.5,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1388.5,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1406.9,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1197,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1156.5,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1170.1,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,877.6,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,854.1,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,865,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,859.5,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,1056.9,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,913.7,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,897.4,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,899.2,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,836.7,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,774.9,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,853.8,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,912.9,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,694.1,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,664.7,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,25 to 54 years,Persons,249,thousands,3,v2091140,1.6.1.6,594.6,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,250,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,216.4,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,182.4,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,202.1,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,229.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,189.8,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,185.2,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,205,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,211,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,225.2,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,257.5,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,313.9,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,498.9,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,425.3,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,375.8,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,357.2,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,392.2,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,303.8,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,309,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,302.8,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,339.9,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,379.1,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,360.8,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,341.7,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,358.2,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,348,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,325.2,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,335.4,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,366.1,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,287.6,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,303.4,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,55 years and over,Persons,249,thousands,3,v2091141,1.6.1.7,283.7,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1156.2,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1079.7,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1049.1,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1195.5,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1284.9,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,997.8,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,998.1,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1073.7,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1003.6,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1132,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1138.1,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1593.1,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,2423.4,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,2589.7,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,2332.7,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,2219.8,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,2204.8,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1639,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1597.4,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1546.8,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1540.6,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1874,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1647.5,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1556.2,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1616.9,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1634.9,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1453.8,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1533.4,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1568.6,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1227.8,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1158,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 64 years,Persons,249,thousands,3,v2091142,1.6.1.8,1068,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,146.8,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,157.4,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,172,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,217.2,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,193.6,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,154.7,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,145.7,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,136.3,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,112.3,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,124.3,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,128,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,189.8,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,239.3,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,322.1,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,335.4,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,351.6,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,318.9,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,215.3,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,203,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,186.2,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,163.7,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,186.4,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,184.1,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,189.5,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,196.4,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,212.9,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,196.6,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,191,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,162.7,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,131.2,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,97.1,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,15 to 19 years,Persons,249,thousands,3,v2091143,1.6.1.9,109.5,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,144.7,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,192.5,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,166.7,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,177.6,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,183.1,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,166.3,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,148.8,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,165,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,140.1,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,161.2,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,159.1,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,254.6,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,377.2,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,512.6,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,498.3,,,,1
2020-07,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,428,,,,1
2020-08,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,401,,,,1
2020-09,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,313.3,,,,1
2020-10,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,291.3,,,,1
2020-11,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,264.8,,,,1
2020-12,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,249.6,,,,1
2021-01,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,322.9,,,,1
2021-02,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,261.8,,,,1
2021-03,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,203,,,,1
2021-04,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,234.8,,,,1
2021-05,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,309.1,,,,1
2021-06,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,229.4,,,,1
2021-07,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,222.7,,,,1
2021-08,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,205.9,,,,1
2021-09,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,187.5,,,,1
2021-10,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,167.2,,,,1
2021-11,Canada,2016A000011124,Unemployment,Both sexes,20 to 24 years,Persons,249,thousands,3,v2091144,1.6.1.10,157.9,,,,1
2019-04,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,150.6,,,,1
2019-05,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,139.2,,,,1
2019-06,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,141.9,,,,1
2019-07,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,162.5,,,,1
2019-08,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,150.4,,,,1
2019-09,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,114.1,,,,1
2019-10,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,118.5,,,,1
2019-11,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,138.5,,,,1
2019-12,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,117.7,,,,1
2020-01,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,147.9,,,,1
2020-02,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,148,,,,1
2020-03,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,221.7,,,,1
2020-04,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,327.6,,,,1
2020-05,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,387.2,,,,1
2020-06,Canada,2016A000011124,Unemployment,Both sexes,25 to 29 years,Persons,249,thousands,3,v2091145,1.6.1.11,295.8,,,,1
